,Province_NL,Arrondissement_NL,Arrondissement_FR,Municipality,Province,Province_FR,Province_DE,C_NIS5,Commune_NL,Commune_FR,Commune_DE,StatistischeSector_code_Secteurstatistique,Sector_NL,Sector_FR,Sector_DE,C_NIS6
100,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002H43-,ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),11002H
101,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002H44-,STUIVENBERGPLEIN (NOORDWIJK),STUIVENBERGPLEIN (NOORDWIJK),STUIVENBERGPLEIN (NOORDWIJK),11002H
102,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002H4MJ,STATION STUIVENBERG,STATION STUIVENBERG,STATION STUIVENBERG,11002H
103,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002H83-,SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),11002H
104,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002H84-,DAM (DAM - SCHIJNPOORT),DAM (DAM - SCHIJNPOORT),DAM (DAM - SCHIJNPOORT),11002H
105,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002H8MJ,DAM- LOBROEKDOK (SCHIJNPOORT),DAM- LOBROEKDOK (SCHIJNPOORT),DAM- LOBROEKDOK (SCHIJNPOORT),11002H
106,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J072,OUDE HAVEN,OUDE HAVEN,OUDE HAVEN,11002J
107,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J80-,LUCHTBAL-ZUID,LUCHTBAL-ZUID,LUCHTBAL-ZUID,11002J
108,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J820,IJZERLAAN (DAM - SCHIJNPOORT),IJZERLAAN (DAM - SCHIJNPOORT),IJZERLAAN (DAM - SCHIJNPOORT),11002J
109,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J83-,DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),11002J
110,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J84-,WILLEMDOK (SPAANSE WALLEN),WILLEMDOK (SPAANSE WALLEN),WILLEMDOK (SPAANSE WALLEN),11002J
111,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J85-,'T EILANDJE,'T EILANDJE,'T EILANDJE,11002J
112,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J873,HOUTDOK,HOUTDOK,HOUTDOK,11002J
113,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002J8AN,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,11002J
114,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K171,ALBERTDOK,ALBERTDOK,ALBERTDOK,11002K
115,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K172,MARSHALL-EN INDUSTRIEDOK ESSO,MARSHALL-EN INDUSTRIEDOK ESSO,MARSHALL-EN INDUSTRIEDOK ESSO,11002K
116,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K173,LEOPOLDDOK FORD-FABRIEKEN,LEOPOLDDOK FORD-FABRIEKEN,LEOPOLDDOK FORD-FABRIEKEN,11002K
117,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K175,CHURCHILLDOK-G. M. CONTIN.,CHURCHILLDOK-G. M. CONTIN.,CHURCHILLDOK-G. M. CONTIN.,11002K
118,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K1NP,AN-LUITHAGEN-TRANSCONTINENTAALWEG,AN-LUITHAGEN-TRANSCONTINENTAALWEG,AN-LUITHAGEN-TRANSCONTINENTAALWEG,11002K
119,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K1WN,AN-HAVEN/VORMINGSSTATION,AN-HAVEN/VORMINGSSTATION,AN-HAVEN/VORMINGSSTATION,11002K
120,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K214,LILLO - FORT,LILLO - FORT,LILLO - FORT,11002K
121,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K271,DISTRICT LILLO TUNNEL-NOORD,DISTRICT LILLO TUNNEL-NOORD,DISTRICT LILLO TUNNEL-NOORD,11002K
122,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K272,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,11002K
123,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002K2MN,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,11002K
124,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L000,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),11002L
125,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L011,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),11002L
126,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L022,GROTE RUIGEHEIDE(ZANDVL.-5DIS),GROTE RUIGEHEIDE(ZANDVL.-5DIS),GROTE RUIGEHEIDE(ZANDVL.-5DIS),11002L
127,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L070,HAVENGEBIED (ZANDVLIET-5 DIS),HAVENGEBIED (ZANDVLIET-5 DIS),HAVENGEBIED (ZANDVLIET-5 DIS),11002L
128,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L090,NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),11002L
129,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L100,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),11002L
130,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L111,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),11002L
131,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L122,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),11002L
132,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L17-,HAVENGEBIED(BERENDRECHT - 4 D),HAVENGEBIED(BERENDRECHT - 4 D),HAVENGEBIED(BERENDRECHT - 4 D),11002L
133,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002L18-,KRAAIENBERG(BERENDRECHT - 4 D),KRAAIENBERG(BERENDRECHT - 4 D),KRAAIENBERG(BERENDRECHT - 4 D),11002L
134,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002M0MA,SCHELDE - CONTAINERTERMINAL,SCHELDE - CONTAINERTERMINAL,SCHELDE - CONTAINERTERMINAL,11002M
135,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002M0QA,SCHELDE-ZUID,SCHELDE-ZUID,SCHELDE-ZUID,11002M
136,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002M0RA,SCHELDE-NOORD,SCHELDE-NOORD,SCHELDE-NOORD,11002M
137,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P00-,EKEREN-CENTRUM,EKEREN-CENTRUM,EKEREN-CENTRUM,11002P
138,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P01-,EKEREN-DORP,EKEREN-DORP,EKEREN-DORP,11002P
139,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P02-,SCHOONBROEK,SCHOONBROEK,SCHOONBROEK,11002P
140,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P03-,DE GEESTEN,DE GEESTEN,DE GEESTEN,11002P
141,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P04-,HET ZAND,HET ZAND,HET ZAND,11002P
142,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P05-,LEERHOEKSLAAN,LEERHOEKSLAAN,LEERHOEKSLAAN,11002P
143,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P09-,VELTWIJCK,VELTWIJCK,VELTWIJCK,11002P
144,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P100,MARIABURG,MARIABURG,MARIABURG,11002P
145,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P111,DE BIST,DE BIST,DE BIST,11002P
146,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P12-,DE NOTESCHELP,DE NOTESCHELP,DE NOTESCHELP,11002P
147,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P192,HOGE BIST,HOGE BIST,HOGE BIST,11002P
148,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P20-,HOEKAKKER,HOEKAKKER,HOEKAKKER,11002P
149,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P22-,PRINSHOEVELAND,PRINSHOEVELAND,PRINSHOEVELAND,11002P
150,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P23-,LAGE BIST,LAGE BIST,LAGE BIST,11002P
151,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P242,KLAVERVELDEN,KLAVERVELDEN,KLAVERVELDEN,11002P
152,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P2AN,EK-LAAR,EK-LAAR,EK-LAAR,11002P
153,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P2AP,EK-LUCASWIJK,EK-LUCASWIJK,EK-LUCASWIJK,11002P
154,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P392,VLOEIENDE,VLOEIENDE,VLOEIENDE,11002P
155,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P500,LEUGENBERG,LEUGENBERG,LEUGENBERG,11002P
156,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P589,DE HOEKX,DE HOEKX,DE HOEKX,11002P
157,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P590,KROMMESTR.- AKKER - BREDESTR.- VELDEN,KROMMESTR.- AKKER - BREDESTR.- VELDEN,KROMMESTR.- AKKER - BREDESTR.- VELDEN,11002P
158,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P6AK,EK-LEUGENBERG-ZUID,EK-LEUGENBERG-ZUID,EK-LEUGENBERG-ZUID,11002P
159,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P6BK,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,11002P
160,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P6CK,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,11002P
161,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P6DK,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,11002P
162,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P6EK,EK-DONKSE BEEK,EK-DONKSE BEEK,EK-DONKSE BEEK,11002P
163,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P6FK,EK-EKERSE POLDER,EK-EKERSE POLDER,EK-EKERSE POLDER,11002P
164,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002P6PK,EK-EKERSE PUTTEN,EK-EKERSE PUTTEN,EK-EKERSE PUTTEN,11002P
165,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q001,OUD MERKSEM,OUD MERKSEM,OUD MERKSEM,11002Q
166,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q012,MERKSEM-CENTRUM,MERKSEM-CENTRUM,MERKSEM-CENTRUM,11002Q
167,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q021,LAATLOS,LAATLOS,LAATLOS,11002Q
168,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q03-,GAGELVELDEN,GAGELVELDEN,GAGELVELDEN,11002Q
169,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q04-,KLUIZEVELDEN,KLUIZEVELDEN,KLUIZEVELDEN,11002Q
170,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q052,EIGEN HEERD,EIGEN HEERD,EIGEN HEERD,11002Q
171,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q072,DUIVELSHOEK,DUIVELSHOEK,DUIVELSHOEK,11002Q
172,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q091,PARK,PARK,PARK,11002Q
173,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q10-,OUDE BAREEL,OUDE BAREEL,OUDE BAREEL,11002Q
174,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q11-,MERKSEMHEIDE,MERKSEMHEIDE,MERKSEMHEIDE,11002Q
175,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q12-,KROONWIJK,KROONWIJK,KROONWIJK,11002Q
176,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q13-,MELGESDREEF,MELGESDREEF,MELGESDREEF,11002Q
177,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q14-,TUINWIJK,TUINWIJK,TUINWIJK,11002Q
178,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q17-,MERKSEM-DOKKEN,MERKSEM-DOKKEN,MERKSEM-DOKKEN,11002Q
179,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q201,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,11002Q
180,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q212,LAARSE BAAN-WEST,LAARSE BAAN-WEST,LAARSE BAAN-WEST,11002Q
181,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q222,RIETSCHOORVELDEN,RIETSCHOORVELDEN,RIETSCHOORVELDEN,11002Q
182,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q233,LAARSE BAAN-OOST,LAARSE BAAN-OOST,LAARSE BAAN-OOST,11002Q
183,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q241,KRUISBAANVELDEN,KRUISBAANVELDEN,KRUISBAANVELDEN,11002Q
184,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q242,KRUISBAANVELDEN,KRUISBAANVELDEN,KRUISBAANVELDEN,11002Q
185,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q2AA,'T LAAR,'T LAAR,'T LAAR,11002Q
186,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q2PP,ME-MERKSEMSE POLDER,ME-MERKSEMSE POLDER,ME-MERKSEMSE POLDER,11002Q
187,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q30-,KLEINE BAREEL,KLEINE BAREEL,KLEINE BAREEL,11002Q
188,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q39-,'T FORT,'T FORT,'T FORT,11002Q
189,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002Q49-,SPORTPALEIS,SPORTPALEIS,SPORTPALEIS,11002Q
190,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R00-,DEURNE - GEMEENTEHUIS,DEURNE - GEMEENTEHUIS,DEURNE - GEMEENTEHUIS,11002R
191,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R01-,PLANKENBERG,PLANKENBERG,PLANKENBERG,11002R
192,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R02-,DEURNE-HET DORP,DEURNE-HET DORP,DEURNE-HET DORP,11002R
193,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R03-,GALLIFORT,GALLIFORT,GALLIFORT,11002R
194,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R04-,KREGLINGER,KREGLINGER,KREGLINGER,11002R
195,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R05-,TER RIVIEREN,TER RIVIEREN,TER RIVIEREN,11002R
196,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R099,RIVIERENHOF-NOORD,RIVIERENHOF-NOORD,RIVIERENHOF-NOORD,11002R
197,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R101,KRONENBURG,KRONENBURG,KRONENBURG,11002R
198,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R110,BISSCHOPPENHOF,BISSCHOPPENHOF,BISSCHOPPENHOF,11002R
199,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R12-,CONFORTA,CONFORTA,CONFORTA,11002R
200,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R13-,TEN EEKHOVE,TEN EEKHOVE,TEN EEKHOVE,11002R
201,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R172,KANAAL,KANAAL,KANAAL,11002R
202,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R180,BREM,BREM,BREM,11002R
203,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R19-,KRUININGE,KRUININGE,KRUININGE,11002R
204,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R20-,VENNEBORG,VENNEBORG,VENNEBORG,11002R
205,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R21-,MORTELHOEK,MORTELHOEK,MORTELHOEK,11002R
206,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R22-,ERTBRUGGE,ERTBRUGGE,ERTBRUGGE,11002R
207,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R23-,ZWARTE AREND,ZWARTE AREND,ZWARTE AREND,11002R
208,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R24-,SCHOTENSTEENWEG,SCHOTENSTEENWEG,SCHOTENSTEENWEG,11002R
209,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R28-,RUGGEVELD,RUGGEVELD,RUGGEVELD,11002R
210,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R29-,ERTBRUGGE VELD,ERTBRUGGE VELD,ERTBRUGGE VELD,11002R
211,Antwerpen,Antwerpen,Anvers,Antwerpen,Antwerpen,Anvers,Antwerpen,11002,Antwerpen,Anvers,Antwerpen,11002R30-,'T MESTPUTTEKE,'T MESTPUTTEKE,'T MESTPUTTEKE,11002R
